age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
42,State-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,1,0,0,False,False,0.07165593649203852,0.07165593649203852
50,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.8903017893912275,0.8903017893912275
25,State-gov,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.058185644105437424,0.058185644105437424
42,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,1,1,1,True,False,0.9970356780886748,0.9970356780886748
41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,1,1,1,True,False,0.9932645851364972,0.9932645851364972
46,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,1,1,1,True,False,0.8785368151927664,0.8785368151927664
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.965494612111497,0.965494612111497
45,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9268697768360316,0.9268697768360316
36,Private,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0,0,0,True,False,0.012640364660426676,0.012640364660426676
42,Self-emp-not-inc,Some-college,4,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,50,United-States,0,0,1,True,True,0.37764485993633834,0.7524983759963354
50,Private,Preschool,11,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,2001,40,Laos,1,1,0,True,True,0.9827851362743911,0.3908230144267991
28,Private,Masters,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,Greece,1,1,0,True,True,0.8593851981713847,0.4878571798796735
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Greece,0,1,1,False,False,0.9598157689344003,0.9598157689344003
50,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,55,United-States,0,0,0,True,False,0.44606363799177456,0.44606363799177456
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Taiwan,1,1,0,True,True,0.8654038907383534,0.36674061182695455
29,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,0,0,0,True,False,0.018446331422865316,0.018446331422865316
48,Private,HS-grad,8,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,85,United-States,1,1,0,True,True,0.8875255355000199,0.3891213932344774
24,Without-pay,10th,9,Married-AF-spouse,Craft-repair,Own-child,White,Male,0,0,57,Japan,0,0,1,True,True,0.02221444614707902,0.6313493697021616
35,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,0,0,0,True,False,0.08099837775763156,0.08099837775763156
35,Private,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4508,0,41,Laos,1,1,0,True,True,0.9019567313868503,0.19627542637702305
48,Private,Assoc-acdm,10,Married-spouse-absent,Tech-support,Other-relative,White,Male,0,0,40,Laos,1,1,0,True,True,0.8735537227329919,0.24163169392995548
49,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.867351090130479,0.867351090130479
42,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1579,38,China,1,1,0,True,True,0.8718182782913545,0.054062326565026665
41,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,1,0,0,False,False,0.3515765777916179,0.3515765777916179
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,China,1,1,1,True,False,0.8480298868912208,0.8480298868912208
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,United-States,1,1,1,True,False,0.9957111010586355,0.9957111010586355
57,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.8923703007650101,0.8923703007650101
31,Private,7th-8th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Laos,1,1,0,True,True,0.5034579686391967,0.3718279581424759
38,Private,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.039694465080294526,0.039694465080294526
28,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,2354,0,40,United-States,0,0,0,True,False,0.021459609841363837,0.021459609841363837
65,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,35,United-States,1,1,1,True,False,0.9976903827016707,0.9976903827016707
28,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,15,United-States,0,0,0,True,False,0.1680910898931942,0.1680910898931942
55,Private,10th,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,39,Philippines,1,1,0,True,True,0.8644683317892715,0.3864327327826521
33,Private,Bachelors,12,Married-spouse-absent,Sales,Husband,White,Male,0,213,50,Germany,1,1,0,True,True,0.8867611131738127,0.49160520720900114
51,State-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.9979884701432566,0.9979884701432566
32,Private,Doctorate,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,55,United-States,1,1,0,True,True,0.8251603980986857,0.4779392870046221
36,Without-pay,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Dominican-Republic,1,1,0,True,True,0.8419228722664157,0.41397371262529975
72,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,41,Cuba,1,1,0,True,True,0.8567498535985011,0.4311183708445787
48,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,0,1,1,False,False,0.6329500895882912,0.6329500895882912
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,Greece,1,1,1,True,False,0.8413338941620526,0.8413338941620526
58,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.8314792945546524,0.8314792945546524
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9287686540554962,0.9287686540554962
27,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.12119814810594377,0.12119814810594377
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.9947965815807596,0.9947965815807596
45,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,37,United-States,1,1,1,True,False,0.9960740337720891,0.9960740337720891
37,Private,Masters,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,16,United-States,1,1,0,True,True,0.9562186503533012,0.4480812741423257
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,1,1,False,False,0.5246132359758694,0.5246132359758694
28,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2339,40,Canada,0,1,1,False,False,0.8164482325454718,0.8164482325454718
49,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,85,United-States,1,1,1,True,False,0.8534716382928382,0.8534716382928382
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,0,0,0,True,False,0.006745543581866101,0.006745543581866101
30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,1,0,0,False,False,0.09742461835237917,0.09742461835237917
17,Local-gov,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,0,0,0,True,False,0.004845668024084247,0.004845668024084247
19,Private,12th,8,Never-married,Sales,Other-relative,White,Male,1055,0,40,United-States,0,0,0,True,False,0.006177443840484839,0.006177443840484839
34,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,213,40,Puerto-Rico,1,1,0,True,True,0.7773419354765557,0.15745380448838678
40,Private,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Male,0,0,45,Laos,1,1,0,True,True,0.5833841611393676,0.2737605922580389
24,Private,Some-college,10,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.006689907633244487,0.006689907633244487
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0,0,0,True,False,0.3321428707105564,0.3321428707105564
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.8725555429477168,0.8725555429477168
50,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.5340453426642422,0.5340453426642422
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9579701070983352,0.9579701070983352
46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,1,0,0,False,False,0.41733722888308167,0.41733722888308167
24,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.03730000555527354,0.03730000555527354
28,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,0,0,0,True,False,0.09315556538168322,0.09315556538168322
50,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.49073698517126185,0.49073698517126185
58,Private,Assoc-acdm,11,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,48,United-States,1,1,0,True,True,0.9001853382961096,0.3751446284574713
42,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.932429315771291,0.932429315771291
36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.7136086951209095,0.7136086951209095
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9160781793903391,0.9160781793903391
37,Private,HS-grad,8,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,26,Japan,0,0,1,True,True,0.11601109170441512,0.503265164715268
49,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9307130852809081,0.9307130852809081
32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1,0,0,False,False,0.43108823019069475,0.43108823019069475
31,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,37,United-States,0,0,1,True,True,0.4533428956940803,0.5162224903131226
41,Private,5th-6th,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,48,South,1,1,0,True,True,0.8382873061992706,0.4271561268291095
48,Private,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Male,0,0,38,United-States,1,0,0,False,False,0.2758075177022091,0.2758075177022091
40,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1,1,1,True,False,0.9288323699477007,0.9288323699477007
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,United-States,1,1,1,True,False,0.9952541203782669,0.9952541203782669
29,Local-gov,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0,0,0,True,False,0.005503303145641473,0.005503303145641473
26,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.029261733786220864,0.029261733786220864
38,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.04166065456029247,0.04166065456029247
55,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Yugoslavia,1,1,0,True,True,0.9065611528723192,0.3371940450802551
66,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,8,Ireland,1,1,0,True,True,0.6483885058281511,0.3449406370912965
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,36,United-States,0,0,0,True,False,0.023724468599651296,0.023724468599651296
37,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,1,1,1,True,False,0.9296360389191366,0.9296360389191366
31,Self-emp-not-inc,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,28,Mexico,0,0,0,True,False,0.06061857082777855,0.06061857082777855
31,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,56,Iran,1,1,0,True,True,0.6527341706193487,0.429868619142618
50,Local-gov,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,Yugoslavia,1,1,0,True,True,0.9348843785641352,0.4566259143169532
48,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,1,1,1,True,False,0.9364305368756587,0.9364305368756587
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0,0,0,True,False,0.001657754635401966,0.001657754635401966
35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,7688,0,60,United-States,1,1,1,True,False,0.9899661733708274,0.9899661733708274
28,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,49,United-States,1,1,0,True,True,0.6070470931723055,0.10760707662297883
46,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,0,0,0,True,False,0.098659403993565,0.098659403993565
50,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Laos,1,1,0,True,True,0.5192078500087045,0.4965154281568587
39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Philippines,1,1,1,True,False,0.766279212044341,0.766279212044341
21,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States,0,0,0,True,False,0.0034628566043138154,0.0034628566043138154
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.9912612065201396,0.9912612065201396
49,Local-gov,11th,7,Divorced,Other-service,Own-child,White,Female,0,0,60,United-States,0,0,0,True,False,0.023605531196188054,0.023605531196188054
51,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,1,1,1,True,False,0.9596869239105057,0.9596869239105057
17,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0,0,0,True,False,0.00404571818993514,0.00404571818993514
38,Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,10,United-States,0,0,0,True,False,0.020979534624440452,0.020979534624440452
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9592272918952347,0.9592272918952347
67,Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,12,Philippines,0,0,0,True,False,0.022678805269815163,0.022678805269815163
56,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,1,0,0,False,False,0.4943533474011537,0.4943533474011537
29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.819146712286202,0.819146712286202
18,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.013614975047772863,0.013614975047772863
48,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1,0,0,False,False,0.1846560167694913,0.1846560167694913
37,Private,10th,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Ireland,0,0,1,True,True,0.1560120829759377,0.5579759926285135
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.778084179097429,0.778084179097429
31,Private,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.02947934770796405,0.02947934770796405
24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.06276052670809046,0.06276052670809046
50,Self-emp-not-inc,7th-8th,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,50,Yugoslavia,1,1,0,True,True,0.9270722338665123,0.4428219982383381
38,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,0,0,True,False,0.12559277435774988,0.12559277435774988
24,Private,12th,8,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,0,0,0,True,False,0.005799991560184312,0.005799991560184312
28,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.3369655685673042,0.3369655685673042
47,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1,1,1,True,False,0.9760420145576546,0.9760420145576546
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.021993003458087544,0.021993003458087544
61,Private,Some-college,10,Married-spouse-absent,Machine-op-inspct,Husband,Other,Male,0,0,37,South,1,1,0,True,True,0.8490351696521848,0.4641796775027505
56,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,65,United-States,1,1,1,True,False,0.9973648001267078,0.9973648001267078
40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,1,1,1,True,False,0.9414873868258349,0.9414873868258349
